Чистовая отделка,Проверено в Росреестре,От зайстройщика,Log_Площадь,Log_Кол_во_этажей,Близость_к_центру_exp,is_first_floor,is_last_floor,Ближайшая станция метро_Аметьево,Ближайшая станция метро_Горки,Ближайшая станция метро_Дубравная,Ближайшая станция метро_Козья слобода,Ближайшая станция метро_Кремлёвская,Ближайшая станция метро_Площадь Тукая,Ближайшая станция метро_Проспект Победы,Ближайшая станция метро_Северный вокзал,Ближайшая станция метро_Суконная слобода,Ближайшая станция метро_Яшьлек,Балкон/Лоджия_Балкон,Балкон/Лоджия_Лоджия,Log_Цена
0,0,1,4.12552017969055,3.258096538021482,0.4094921885570866,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.65191339840016
0,0,0,4.769836807543325,2.3978952727983707,0.42529846803893445,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.193640247803618
0,1,0,3.292126286607793,1.791759469228055,0.6478590180918813,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.363073279446223
0,1,0,4.436751534363128,2.995732273553991,0.39476646530304743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.75942313544776
0,0,1,4.051784947803305,2.9444389791664403,0.5025495906753713,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.588724147433858
0,0,0,4.204692619390966,1.791759469228055,0.30576145763407253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.816990558174398
0,0,1,4.49647076906475,3.295836866004329,0.40244684820182675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.708102128031122
1,0,1,3.8308129500026027,1.6094379124341003,0.11461425420494922,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.141587640650357
0,0,0,3.8753590210565547,3.258096538021482,0.29339852443031345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.164979332277014
0,0,0,3.686376323895818,2.9444389791664403,0.4191110729490323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.143985692685646
0,0,0,3.5115454388310208,3.044522437723423,0.6591497346238416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.07597082896012
0,0,1,3.7328963395307104,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.20295054607811
0,1,0,3.456316680883235,3.258096538021482,0.28160437712796776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.702580358511794
0,1,0,4.189654742026425,2.4849066497880004,0.30807795035613866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.630919337267223
0,1,0,3.6402142821326553,1.0986122886681098,0.2844591290226421,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.422946668128484
0,0,0,3.6609942506244004,3.091042453358316,0.5822569801562414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.52289393678992
0,0,0,3.8372994592322094,1.791759469228055,0.4029034445387152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.687312888712007
0,0,0,4.1059436980654525,3.258096538021482,0.41704140219921304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.53853744649926
0,0,1,3.8522730010223722,2.3978952727983707,0.4020701139872069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.29204904211537
0,0,0,4.672828834461906,2.302585092994046,0.5462701939810569,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16.489659276356317
0,1,0,3.8815637979434374,2.995732273553991,0.3232459393943198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.13780033228148
0,0,0,4.663439094112067,2.8903717578961645,0.42529846803893445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.94113672269867
0,0,1,3.899950424193877,2.8903717578961645,0.15202843182400358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.038798298771688
0,1,0,3.9815490680767565,2.3978952727983707,0.5717645790368066,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.191346205634712
0,1,0,3.744787086052232,2.3978952727983707,0.45700549930458184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.066802461833923
0,1,0,3.832979798087693,1.3862943611198906,0.5154716662774212,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.747032114495013
0,1,0,3.7184382563554808,1.791759469228055,0.5624220443516198,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.815638428242373
0,0,1,4.127134385045092,3.258096538021482,0.5713718470515671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.521284236420723
0,0,1,3.9908341858524357,3.1354942159291497,0.42529846803893445,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.356584144129734
0,1,0,3.686376323895818,2.3978952727983707,0.581353664771692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.08763654656639
0,0,1,4.548599834499697,1.6094379124341003,0.10596644561132507,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.443036007450655
0,0,0,4.3134800921387715,3.295836866004329,0.6602281732753271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.259847279027777
0,0,1,3.8897773964808264,1.6094379124341003,0.10596644561132507,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.864884696837223
0,1,0,2.5952547069568657,1.791759469228055,0.3241805668993102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.790070575320824
0,0,0,4.08260930600368,2.9444389791664403,0.424213375406165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.407718913081702
0,0,0,4.079230924412053,2.995732273553991,0.5087096586803335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.38888593201753
0,0,0,3.5263605246161616,3.1780538303479458,0.40846063377827474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.077273760604726
0,1,0,3.563882963939251,1.0986122886681098,0.1992305191928555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.214227685996272
0,0,0,3.6938669956249757,3.044522437723423,0.6591497346238416,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.263407468593638
0,0,0,3.7932394694381792,3.044522437723423,0.6262108516477918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.60667572712668
0,0,0,4.036008985209137,2.9444389791664403,0.424213375406165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.389926580207256
0,1,0,3.9318256327243257,3.1354942159291497,0.7011582385609939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.429250152855314
0,0,1,4.283586561860629,2.70805020110221,0.44334789809090913,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.549290557171187
0,0,0,3.9589065913269965,2.302585092994046,0.4579628863531204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.86963441986494
0,1,0,3.996364153861897,2.302585092994046,0.37813966038954966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.978833698567334
1,0,1,3.1484533605716547,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.132984361974234
0,0,0,3.8480176754522337,2.4849066497880004,0.3282812039384013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.359823519102356
0,1,0,4.119037174812473,2.3978952727983707,0.4460632211128735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.171636512673075
0,0,0,4.239886867512759,3.044522437723423,0.3927727811274817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.567896636662045
0,1,0,4.581901559048737,3.2188758248682006,0.3344850510644676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.759949537130716
0,1,0,3.9454577815143836,1.791759469228055,0.2768180431466809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.257857680289998
1,0,1,3.139832617527748,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.950859849785708
0,1,0,3.8199077165203406,1.3862943611198906,0.09230881048667351,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.444751293772967
0,0,0,3.58351893845611,1.3862943611198906,0.055645793412723854,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.615568995296266
0,1,0,3.563882963939251,2.3978952727983707,0.36959356378926134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.954399676073153
0,0,0,3.5496173867804286,1.6094379124341003,0.10959851393906223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.830413711839864
0,0,0,3.6027767550605247,1.3862943611198906,0.05563319501181305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.501909696719672
0,1,0,3.7727609380946383,1.791759469228055,0.22889742710616506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.501909696719672
0,0,0,4.395682961121367,2.833213344056216,0.4465686293993827,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.638614800328604
0,0,0,3.6838669122903918,2.833213344056216,0.4775133580594706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.380231966370477
1,0,1,4.464758032271346,2.3978952727983707,0.21646924357985842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.89512431549897
0,0,0,4.021773869387265,1.791759469228055,0.15432880868174725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.15923769025878
0,0,0,4.177459468932607,2.302585092994046,0.5585821858759998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.176364653421913
0,0,1,4.505349850705881,2.1972245773362196,0.5698344113432505,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.85046359274847
0,0,0,3.9160150266976834,3.258096538021482,0.296104380069411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.256987736857138
0,0,0,4.009149716158869,2.5649493574615367,0.4775133580594706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.613370932435686
0,0,1,4.545420181582317,3.044522437723423,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.608514526183633
0,0,0,3.8897773964808264,3.044522437723423,0.6174584290734682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.460265979716894
0,0,0,3.8480176754522337,1.791759469228055,0.4580024761976584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.717468968766404
0,1,0,3.713572066704308,1.791759469228055,0.8963362075473464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.955576839107596
0,0,1,3.6712245188752153,2.9444389791664403,0.15288070902626874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.89952923356639
0,1,0,3.58351893845611,1.9459101490553132,0.5648233923759935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.520258832020865
0,1,0,4.000033882750859,2.3978952727983707,0.2709615775905098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.34123920227253
0,1,0,4.700480365792417,2.5649493574615367,0.308733258648379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.129696599000436
0,0,0,3.7612001156935624,2.9444389791664403,0.4191110729490323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.15131289855136
0,1,0,4.42484663185681,1.0986122886681098,0.4667499900186152,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15.893701442898895
0,0,0,4.690430029938915,2.302585092994046,0.33995150173299366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.705882371415992
0,0,1,4.504244267398131,3.044522437723423,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.614010722889894
0,1,0,3.535145354171894,2.3978952727983707,0.3316411089159542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.893701442898895
0,0,0,4.091005660956586,2.70805020110221,0.683982223728662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.213315008456604
0,1,0,3.8133070324889884,3.044522437723423,0.6440987296171522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.600521861931007
0,0,0,4.60816569496789,3.258096538021482,0.5174876154324969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.765198945372877
0,1,0,4.310799125385514,2.302585092994046,0.4589824842154071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.300417291085605
0,1,0,3.9318256327243257,1.791759469228055,0.22538435259445136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76142084987672
0,1,0,3.4339872044851463,1.791759469228055,0.558408193294676,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15.687312888712007
0,1,0,3.735285826928092,2.9444389791664403,0.08488684825588896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7599912572715
0,0,0,3.5751506887855933,3.258096538021482,0.6102586690401863,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16.181184340347585
0,0,0,3.708682081410116,2.995732273553991,0.6763244033344019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.24031337217814
0,0,0,3.713572066704308,2.302585092994046,0.4031636704033835,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16.066802461833923
0,0,1,4.097672352314776,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.572510973919186
0,1,0,4.037774210733707,2.1972245773362196,0.7953469997831326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.034386422832473
0,0,0,3.828641396489095,2.3978952727983707,0.46386735645637717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.195056784687036
0,0,0,3.8522730010223722,2.3978952727983707,0.38710485886509843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.816990693309524
0,0,1,4.050044303325521,3.258096538021482,0.5725889779590811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.45238271611616
0,1,0,3.7612001156935624,1.791759469228055,0.2025076204509856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.424948670398354
0,1,0,3.877431560658527,1.791759469228055,0.5241518164550106,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.623635545239885
0,0,1,4.3294166844015844,2.302585092994046,0.05657043219107277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.18013113586273
0,0,1,4.493120682179469,3.1780538303479458,0.40955302230136037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.878338751596694
0,0,0,4.065602093356446,2.995732273553991,0.5608602963284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.308716093211594
0,0,0,4.242764567340374,2.995732273553991,0.16305212262716243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.357112630168974
0,0,1,3.586292865338835,3.258096538021482,0.5718402611878147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.129877570754644
0,1,0,3.7773481021015445,2.3978952727983707,0.3430333615264741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.88868261241667
0,1,0,3.4307561839036995,1.791759469228055,0.4030953956916924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.687312888712007
0,1,0,3.58351893845611,2.9444389791664403,0.2522169007967156,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.850216336521664
0,1,0,4.0943445622221,3.258096538021482,0.42415611657695257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.53943417383957
0,0,0,3.4339872044851463,2.3978952727983707,0.4586837834500076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.943742382861155
0,0,0,3.9889840465642745,3.1354942159291497,0.3077678926917202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.614619550877723
0,0,0,4.312140507209715,3.258096538021482,0.2814616377418516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.441989177705402
0,0,1,3.9512437185814275,3.258096538021482,0.5713718470515671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.370236215672307
0,1,0,3.7612001156935624,2.6390573296152584,0.4511490507612496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.029264546541317
0,0,1,4.0809215418899605,3.1354942159291497,0.4117848409699756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.3380341515804
0,0,1,4.3476939555933765,2.3978952727983707,0.4020701139872069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.630919337267223
0,0,0,4.128745988939433,2.302585092994046,0.3408974197341897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.703846968167117
0,0,0,4.065602093356446,2.302585092994046,0.6434322758073615,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.379690465629075
0,0,0,4.11251186617755,3.258096538021482,0.41704140219921304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.529377210667956
0,1,0,3.770459441106359,2.8903717578961645,0.3728994233392868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.21249641737161
0,0,1,4.415219602029645,2.3978952727983707,0.12060632660001935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.20519044946828
0,1,0,4.2626798770413155,1.791759469228055,0.15055745506189586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.489659276356317
0,0,0,4.407938016458383,2.0794415416798357,0.8404108634260471,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.020959078707374
0,1,0,3.858622228701031,1.791759469228055,0.5768973542418635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.93777221658751
0,0,1,4.636668853047462,1.6094379124341003,0.10596644561132507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.525217452658172
0,0,1,4.302712827954156,1.6094379124341003,0.7978233744810168,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.801324860641508
0,1,0,4.177459468932607,2.833213344056216,0.5447442271686644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.54336345172214
0,0,0,4.232656178019613,2.1972245773362196,0.40942126974902787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.407027017716896
0,0,0,3.8264651170664994,1.791759469228055,0.48306752001884323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.803385043104912
0,0,0,3.580737295494233,2.5649493574615367,0.5513981110681047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.732433170146335
0,1,0,4.605170185988092,2.8903717578961645,0.4914122627546552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.36495580701484
0,0,0,3.7819143200811256,1.9459101490553132,0.8486439155021007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.108045416114916
1,0,1,3.7954891891721947,1.6094379124341003,0.11593205280516776,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.10986194685799
0,0,1,3.586292865338835,3.258096538021482,0.5718402611878147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.134277318721274
0,0,1,4.641502115235482,2.3978952727983707,0.636777208902335,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.392682284309405
0,0,0,3.7612001156935624,3.1354942159291497,0.48079036392255414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.13789837629371
0,1,0,3.5553480614894135,1.3862943611198906,0.10342306845761218,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.226497775576945
0,1,0,3.8628327612373745,1.791759469228055,0.28571668236786796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.684076889776888
0,0,0,4.215086179918229,2.3978952727983707,0.5539998601188926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.446679786724765
0,0,0,4.030694535145645,2.8903717578961645,0.15791476220806622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.135935667318474
0,0,1,4.136765278106052,2.3978952727983707,0.4020701139872069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.454567959008102
0,1,0,3.4965075614664802,1.791759469228055,0.5869994592310719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.615568995296266
0,0,0,3.634951112088381,2.302585092994046,0.3999976507552345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.183090099395244
0,0,0,3.6635616461296463,2.4849066497880004,0.3282812039384013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.15166349362601
0,0,0,4.31748811353631,2.9444389791664403,0.4485960587754583,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16.45385341812129
0,0,0,3.9945242269398897,2.1972245773362196,0.343929345209607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.275099485238066
0,0,1,3.9871304779149512,2.3978952727983707,0.4020701139872069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.357112630168974
0,0,0,3.9512437185814275,1.9459101490553132,0.7538698642552563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.079650375455156
1,0,1,3.126760535960395,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.953221125692608
0,0,0,4.403054001865957,2.302585092994046,0.3742030776754486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.184819376546592
0,0,0,4.361823927356363,3.258096538021482,0.41704140219921304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.710457998108065
0,0,0,3.7612001156935624,2.302585092994046,0.40400701433636116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.403462244757257
0,0,1,4.097672352314776,3.258096538021482,0.4094921885570866,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.623447058506347
0,0,1,4.534747721691546,1.6094379124341003,0.10596644561132507,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.408449226765168
0,0,0,4.393213824064446,2.70805020110221,0.4449170620431494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.679994601920853
0,0,0,4.361823927356363,3.258096538021482,0.41704140219921304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.70617121856848
0,1,0,4.418840607796598,2.9444389791664403,0.3119476914355272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.213405921671733
0,1,0,3.169685580677429,0.6931471805599453,0.4195039634239672,1,1,0,0,0,0,0,0,0,0,0,1,0,0,15.009433026436708
0,0,0,4.02535169073515,1.791759469228055,0.15432880868174725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.164979332277014
0,0,0,4.4355674016019115,2.3978952727983707,0.5696346551172677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.5563506464056
0,0,1,4.11251186617755,3.258096538021482,0.5725889779590811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.51159323304247
0,0,1,3.86702563949741,2.8903717578961645,0.15202843182400358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.010612996266552
0,1,0,2.6390573296152584,2.302585092994046,0.47960757746655913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.845130332288226
0,1,0,3.5667118201397288,2.302585092994046,0.4295908110479671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.716871686472597
0,1,0,3.591817741270805,2.302585092994046,0.43720300784298527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.835732872610125
1,0,1,3.380994674344636,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.044449218432643
0,0,0,4.11414718951828,2.0794415416798357,0.7716895470168771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.5563506464056
0,0,1,3.520460802488973,3.2188758248682006,0.4314911808784967,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.165894943424107
0,0,0,4.005513348515485,2.833213344056216,0.6125821668478666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.42558042423569
0,1,0,3.520460802488973,2.8903717578961645,0.3580390005954501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.88868261241667
0,0,0,3.6988297849671046,2.833213344056216,0.3323276710866299,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.955576839107596
0,1,0,3.391147045808654,1.3862943611198906,0.051357180585965695,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.520076997341182
0,0,0,4.650143551630823,2.0794415416798357,0.5698344113432505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.94664751219259
0,0,0,4.355425952876702,2.995732273553991,0.5087096586803335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.62912131471498
0,0,1,3.634951112088381,2.8903717578961645,0.42529846803893445,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.247040252822995
0,0,0,4.102643365036796,3.258096538021482,0.48369450104353445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.32429656290918
0,0,0,3.5234150143864045,2.5649493574615367,0.356060966431651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.88805348381827
1,0,1,4.534747721691546,2.302585092994046,0.21646924357985842,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17.00680961506224
0,0,1,3.9721769282478934,1.6094379124341003,0.10596644561132507,0,1,0,0,1,0,0,0,0,0,0,0,1,0,15.97948980504604
0,1,0,3.5263605246161616,2.3978952727983707,0.11527584956010299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.64005985001532
0,0,0,2.8903717578961645,1.791759469228055,0.6376013027612342,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.160983184980543
0,0,0,4.123903364463645,2.9444389791664403,0.3894873796891499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.29958361040653
0,0,0,3.708682081410116,1.3862943611198906,0.08154053117074472,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.784579181749553
0,1,0,4.321480134805848,1.791759469228055,0.15338917753873438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.213405921671733
0,1,0,2.9444389791664403,2.3978952727983707,0.3410919965416115,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.067988057145726
0,1,0,4.139955073474153,2.9444389791664403,0.10629632058521313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.894952224644102
0,0,0,4.430816798843313,2.995732273553991,0.3012244131666715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.61887099947687
0,0,0,3.4688560301359703,3.044522437723423,0.6591497346238416,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.031938563504905
0,0,0,4.6491870714048655,2.0794415416798357,0.31789772430925556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.118095750958314
0,0,0,4.05871738457895,2.995732273553991,0.15791476220806622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.207936446365782
0,0,0,4.107589788972121,1.791759469228055,0.523495956492346,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.789452824359612
0,0,1,4.102643365036796,2.302585092994046,0.12027879376001867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.041214714613716
0,0,0,3.9589065913269965,3.258096538021482,0.6666171926783796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.14817928180421
0,0,0,4.01096295328305,2.3978952727983707,0.40648015921956626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.15153052375635
0,0,1,3.1986731175506815,2.302585092994046,0.05657043219107277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.587067489942822
0,0,1,3.765840495250065,3.2188758248682006,0.4104822010325188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.113396527350837
0,1,0,4.4331949212482815,3.2188758248682006,0.38455316177500787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.60667572712668
0,0,0,3.597312260588446,1.791759469228055,0.31270008466069515,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.274125813221904
0,0,0,3.655839600035736,2.302585092994046,0.4485960587754583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.056220353623207
0,0,0,3.676300671907076,2.833213344056216,0.31315332773661886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.876024217147117
0,0,0,4.012772908528289,1.6094379124341003,0.13832899347967378,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.732433317205148
0,0,0,3.6189933266497696,2.995732273553991,0.4775133580594706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.48481965354974
0,0,0,3.6136169696133895,2.302585092994046,0.5831727884017466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.012735246411598
1,0,1,3.367295829986474,3.332204510175204,0.4557936991611819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.03362660314579
0,0,0,4.3067641501733345,2.8903717578961645,0.6668605730110827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.835447569019376
0,1,0,4.084294226368599,3.2188758248682006,0.6621006102618144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.99223020702138
